raw_index	term_id	term_name	source	stat	qval	direction	evidence_genes	pval	is_summary	group_id	term_id_salvaged	term_name_salvaged	evidence_genes_str	is_valid	invalid_reason	qval_source	qval_provided	pval_source	pval_provided	distill_seed	evidence_genes_was_list	n_evidence_genes	masked_genes_count	term_row_id	term_uid	distill_semantics	distill_track_hash_drift	distill_gene_pool_n	distill_gene_pool_is_masked	distill_trust_input_survival	distill_min_genes_effective_per_term	term_survival_input	term_survival_computed	term_survival_n_ok	term_survival_n_total	term_survival_source	term_survival	term_gene_set_hash	term_survival_agg	term_hash_drift_rate	distill_loo_is_proxy	distill_n_perturb	distill_gene_dropout_p	distill_gene_jitter_p	distill_evidence_jaccard_min	distill_evidence_recall_min	distill_evidence_precision_min	distill_min_keep_frac	distill_min_evidence_genes_effective	distill_perturb_rescue	term_survival_mean_jaccard	term_survival_mean_recall	term_survival_mean_precision	gene_survival	keep_term	keep_reason	distill_pre_gate_mode	distill_pre_gate_tau	module_id	module_id_missing	module_survival	module_survival_n_ok	module_survival_n_total	module_survival_source	stress_drop_count
104	GOBP_GLUTAMATE_METABOLIC_PROCESS	GOBP_GLUTAMATE_METABOLIC_PROCESS	fgsea_msigdb_C5_GO_BP_entrez	-1.6043772677648	0.649737836597642	down	['2356', '9971', '2752', '5625', '8659', '435', '2744', '2806', '5832', '6898']		False		False	False	2356,9971,2752,5625,8659,435,2744,2806,5832,6898	True		qval	True	missing	False	42	True	11	0	104	fgsea_msigdb_C5_GO_BP_entrez:GOBP_GLUTAMATE_METABOLIC_PROCESS	evidence_perturb	True	4134	True	False	1		0.953125	61	64	computed	0.953125	cbb012f16842	0.953125	1.0	False	64	0.1	0.05	0.6	0.8	0.8	0.0		False	0.8372395833333333	0.9133522727272727	0.9088028724747476	0.953125	True	ok	off		Me824fa39e3f0	False	0.453125	3386	3386	term_survival:min	1
105	GOBP_HOST_MEDIATED_SUPPRESSION_OF_SYMBIONT_INVASION	GOBP_HOST_MEDIATED_SUPPRESSION_OF_SYMBIONT_INVASION	fgsea_msigdb_C5_GO_BP_entrez	1.60398317554211	0.649737836597642	up	['11043', '10410', '10107', '2934', '4061', '7726', '10581']		False		False	False	11043,10410,10107,2934,4061,7726,10581	True		qval	True	missing	False	42	True	8	0	105	fgsea_msigdb_C5_GO_BP_entrez:GOBP_HOST_MEDIATED_SUPPRESSION_OF_SYMBIONT_INVASION	evidence_perturb	True	4134	True	False	1		0.875	56	64	computed	0.875	ef8f8bfb48fc	0.875	0.515625	False	64	0.1	0.05	0.6	0.8	0.8	0.0		False	0.91796875	0.91796875	1.0	0.875	True	ok	off		Me824fa39e3f0	False	0.453125	3386	3386	term_survival:min	1
106	GOBP_MYELOID_DENDRITIC_CELL_ACTIVATION	GOBP_MYELOID_DENDRITIC_CELL_ACTIVATION	fgsea_msigdb_C5_GO_BP_entrez	-1.60231673073919	0.649737836597642	down	['3516', '5971', '914', '3696', '814', '5663', '7048', '3146']		False		False	False	3516,5971,914,3696,814,5663,7048,3146	True		qval	True	missing	False	42	True	9	0	106	fgsea_msigdb_C5_GO_BP_entrez:GOBP_MYELOID_DENDRITIC_CELL_ACTIVATION	evidence_perturb	True	4134	True	False	1		0.875	56	64	computed	0.875	40b35ca3d699	0.875	0.5625	False	64	0.1	0.05	0.6	0.8	0.8	0.0		False	0.921875	0.921875	1.0	0.875	True	ok	off		Me824fa39e3f0	False	0.453125	3386	3386	term_survival:min	1
107	GOBP_XENOBIOTIC_CATABOLIC_PROCESS	GOBP_XENOBIOTIC_CATABOLIC_PROCESS	fgsea_msigdb_C5_GO_BP_entrez	-1.59153682355063	0.649737836597642	down	['4842', '2944', '2946', '30', '1544', '1557']		False		False	False	4842,2944,2946,30,1544,1557	True		qval	True	missing	False	42	True	7	0	107	fgsea_msigdb_C5_GO_BP_entrez:GOBP_XENOBIOTIC_CATABOLIC_PROCESS	evidence_perturb	True	4134	True	False	1		0.890625	57	64	computed	0.890625	c2cf10edb316	0.890625	0.578125	False	64	0.1	0.05	0.6	0.8	0.8	0.0		False	0.8995535714285714	0.8995535714285714	1.0	0.890625	True	ok	off		Me824fa39e3f0	False	0.453125	3386	3386	term_survival:min	1
108	GOBP_MRNA_EXPORT_FROM_NUCLEUS	GOBP_MRNA_EXPORT_FROM_NUCLEUS	fgsea_msigdb_C5_GO_BP_entrez	1.57639814517716	0.649737836597642	up	['10189', '8563', '2733', '9939', '4927', '1977', '9984']		False		False	False	10189,8563,2733,9939,4927,1977,9984	True		qval	True	missing	False	42	True	8	0	108	fgsea_msigdb_C5_GO_BP_entrez:GOBP_MRNA_EXPORT_FROM_NUCLEUS	evidence_perturb	True	4134	True	False	1		0.84375	54	64	computed	0.84375	cfc38853dde5	0.84375	0.578125	False	64	0.1	0.05	0.6	0.8	0.8	0.0		False	0.904296875	0.904296875	1.0	0.84375	True	ok	off		Me824fa39e3f0	False	0.453125	3386	3386	term_survival:min	1
109	GOBP_MYOBLAST_FUSION	GOBP_MYOBLAST_FUSION	fgsea_msigdb_C5_GO_BP_entrez	-1.55500481411555	0.649737836597642	down	['4842', '963', '10938', '575', '779', '4627', '859', '928', '4773', '8912', '1432', '3756', '5738', '11096', '4654', '975']		False		False	False	4842,963,10938,575,779,4627,859,928,4773,8912,1432,3756,5738,11096,4654,975	True		qval	True	missing	False	42	True	17	0	109	fgsea_msigdb_C5_GO_BP_entrez:GOBP_MYOBLAST_FUSION	evidence_perturb	True	4134	True	False	1		0.84375	54	64	computed	0.84375	6473577eca2b	0.84375	1.0	False	64	0.1	0.05	0.6	0.8	0.8	0.0		False	0.8472222222222222	0.8970588235294117	0.9379712722428716	0.84375	True	ok	off		Me824fa39e3f0	False	0.453125	3386	3386	term_survival:min	1
110	GOBP_RNA_MODIFICATION	GOBP_RNA_MODIFICATION	fgsea_msigdb_C5_GO_BP_entrez	-1.52281937398877	0.649737836597642	down	['6636', '9582', '6894', '3028', '1736', '8731', '2091', '11180', '207', '6632', '6637']		False		False	False	6636,9582,6894,3028,1736,8731,2091,11180,207,6632,6637	True		qval	True	missing	False	42	True	11	0	110	fgsea_msigdb_C5_GO_BP_entrez:GOBP_RNA_MODIFICATION	evidence_perturb	True	4134	True	False	1		0.859375	55	64	computed	0.859375	99e1ba38c54a	0.859375	1.0	False	64	0.1	0.05	0.6	0.8	0.8	0.0		False	0.8203125	0.8948863636363638	0.9068102904040405	0.859375	True	ok	off		Me824fa39e3f0	False	0.453125	3386	3386	term_survival:min	0
111	GOBP_NEGATIVE_REGULATION_OF_NEURON_DIFFERENTIATION	GOBP_NEGATIVE_REGULATION_OF_NEURON_DIFFERENTIATION	fgsea_msigdb_C5_GO_BP_entrez	1.50961750372359	0.649737836597642	up	['5469', '7101', '10215', '3670', '4851', '10363', '1977', '2309', '3280', '5458', '2932', '6657', '3400', '6900', '182', '1840', '4821', '10220', '9043']		False		False	False	5469,7101,10215,3670,4851,10363,1977,2309,3280,5458,2932,6657,3400,6900,182,1840,4821,10220,9043	True		qval	True	missing	False	42	True	19	0	111	fgsea_msigdb_C5_GO_BP_entrez:GOBP_NEGATIVE_REGULATION_OF_NEURON_DIFFERENTIATION	evidence_perturb	True	4134	True	False	1		0.84375	54	64	computed	0.84375	0dfaf6d0c189	0.84375	1.0	False	64	0.1	0.05	0.6	0.8	0.8	0.0		False	0.8359375	0.8799342105263158	0.9431395872493735	0.84375	True	ok	off		Me824fa39e3f0	False	0.453125	3386	3386	term_survival:min	0
112	GOBP_REGULATION_OF_DNA_BINDING	GOBP_REGULATION_OF_DNA_BINDING	fgsea_msigdb_C5_GO_BP_entrez	-1.50401547479341	0.649737836597642	down	['8658', '1054', '5329', '4318', '2959', '5925', '3001', '5663', '3725', '3146', '9802', '6612', '7341']		False		False	False	8658,1054,5329,4318,2959,5925,3001,5663,3725,3146,9802,6612,7341	True		qval	True	missing	False	42	True	14	0	112	fgsea_msigdb_C5_GO_BP_entrez:GOBP_REGULATION_OF_DNA_BINDING	evidence_perturb	True	4134	True	False	1		0.796875	51	64	computed	0.796875	9e698b2dd294	0.796875	1.0	False	64	0.1	0.05	0.6	0.8	0.8	0.0		False	0.8270833333333334	0.8861607142857142	0.9248670600233102	0.796875	True	ok	off		Me824fa39e3f0	False	0.453125	3386	3386	term_survival:min	1
113	GOBP_REGULATION_OF_STEM_CELL_DIFFERENTIATION	GOBP_REGULATION_OF_STEM_CELL_DIFFERENTIATION	fgsea_msigdb_C5_GO_BP_entrez	1.5031640975484	0.649737836597642	up	['3192', '6939', '5591', '1482', '5764', '11137', '1107', '5610', '4851', '6660', '3280', '9112', '2649', '5008', '7114', '2932', '182']		False		False	False	3192,6939,5591,1482,5764,11137,1107,5610,4851,6660,3280,9112,2649,5008,7114,2932,182	True		qval	True	missing	False	42	True	19	0	113	fgsea_msigdb_C5_GO_BP_entrez:GOBP_REGULATION_OF_STEM_CELL_DIFFERENTIATION	evidence_perturb	True	4134	True	False	1		0.890625	57	64	computed	0.890625	132f65eb3ffe	0.890625	1.0	False	64	0.1	0.05	0.6	0.8	0.8	0.0		False	0.86171875	0.9070723684210527	0.9447087003661114	0.890625	True	ok	off		Me824fa39e3f0	False	0.453125	3386	3386	term_survival:min	2
114	GOBP_GLUTAMINE_FAMILY_AMINO_ACID_METABOLIC_PROCESS	GOBP_GLUTAMINE_FAMILY_AMINO_ACID_METABOLIC_PROCESS	fgsea_msigdb_C5_GO_BP_entrez	-1.50161086964507	0.649737836597642	down	['4842', '4953', '5009', '2356', '9971', '2184', '2752', '5625', '8659', '435', '2744', '7915', '2806', '5832', '7351', '6898', '4843']		False		False	False	4842,4953,5009,2356,9971,2184,2752,5625,8659,435,2744,7915,2806,5832,7351,6898,4843	True		qval	True	missing	False	42	True	17	0	114	fgsea_msigdb_C5_GO_BP_entrez:GOBP_GLUTAMINE_FAMILY_AMINO_ACID_METABOLIC_PROCESS	evidence_perturb	True	4134	True	False	1		0.953125	61	64	computed	0.953125	35e8c847c2be	0.953125	1.0	False	64	0.1	0.05	0.6	0.8	0.8	0.0		False	0.8506944444444444	0.9007352941176472	0.9384614262371616	0.953125	True	ok	off		Me824fa39e3f0	False	0.453125	3386	3386	term_survival:min	0
115	GOBP_APICAL_JUNCTION_ASSEMBLY	GOBP_APICAL_JUNCTION_ASSEMBLY	fgsea_msigdb_C5_GO_BP_entrez	-1.49757525648972	0.649737836597642	down	['389', '10686', '7082', '5010', '5062', '1830', '3551', '1364', '7122', '5583', '324', '9076']		False		False	False	389,10686,7082,5010,5062,1830,3551,1364,7122,5583,324,9076	True		qval	True	missing	False	42	True	12	0	115	fgsea_msigdb_C5_GO_BP_entrez:GOBP_APICAL_JUNCTION_ASSEMBLY	evidence_perturb	True	4134	True	False	1		0.8125	52	64	computed	0.8125	ce2bf852b456	0.8125	1.0	False	64	0.1	0.05	0.6	0.8	0.8	0.0		False	0.8185096153846154	0.88671875	0.9130930701243202	0.8125	True	ok	off		Me824fa39e3f0	False	0.453125	3386	3386	term_survival:min	0
116	GOBP_EMBRYONIC_HEART_TUBE_DEVELOPMENT	GOBP_EMBRYONIC_HEART_TUBE_DEVELOPMENT	fgsea_msigdb_C5_GO_BP_entrez	1.48905498929534	0.649737836597642	up	['2303', '5469', '8195', '1482', '4851', '5308', '3280', '5311', '6608', '1855', '6722', '2253', '10370', '7547', '1856', '9645', '8928', '9464', '6926', '1499', '4208', '90', '1889', '2348']		False		False	False	2303,5469,8195,1482,4851,5308,3280,5311,6608,1855,6722,2253,10370,7547,1856,9645,8928,9464,6926,1499,4208,90,1889,2348	True		qval	True	missing	False	42	True	25	0	116	fgsea_msigdb_C5_GO_BP_entrez:GOBP_EMBRYONIC_HEART_TUBE_DEVELOPMENT	evidence_perturb	True	4134	True	False	1		0.953125	61	64	computed	0.953125	e0e79560c282	0.953125	1.0	False	64	0.1	0.05	0.6	0.8	0.8	0.0		False	0.8611778846153846	0.895625	0.9570211263993443	0.953125	True	ok	off		Me824fa39e3f0	False	0.453125	3386	3386	term_survival:min	1
117	GOBP_MUSCLE_ORGAN_MORPHOGENESIS	GOBP_MUSCLE_ORGAN_MORPHOGENESIS	fgsea_msigdb_C5_GO_BP_entrez	1.48096004788683	0.649737836597642	up	['2303', '5469', '6939', '1482', '4036', '104', '3670', '5629', '4851', '1909', '2280', '5308', '4092']		False		False	False	2303,5469,6939,1482,4036,104,3670,5629,4851,1909,2280,5308,4092	True		qval	True	missing	False	42	True	14	0	117	fgsea_msigdb_C5_GO_BP_entrez:GOBP_MUSCLE_ORGAN_MORPHOGENESIS	evidence_perturb	True	4134	True	False	1		0.78125	50	64	computed	0.78125	ea20a8166be3	0.78125	1.0	False	64	0.1	0.05	0.6	0.8	0.8	0.0		False	0.828125	0.8872767857142858	0.92495004995005	0.78125	True	ok	off		Me824fa39e3f0	False	0.453125	3386	3386	term_survival:min	1
118	GOBP_SPINAL_CORD_DEVELOPMENT	GOBP_SPINAL_CORD_DEVELOPMENT	fgsea_msigdb_C5_GO_BP_entrez	1.4800471262335	0.649737836597642	up	['8882', '5310', '104', '10215', '3670', '5629', '4851', '9968', '5090', '4747', '5649', '6664', '6886', '5311', '6608', '2636', '6715', '4763', '8646', '10220', '3226']		False		False	False	8882,5310,104,10215,3670,5629,4851,9968,5090,4747,5649,6664,6886,5311,6608,2636,6715,4763,8646,10220,3226	True		qval	True	missing	False	42	True	22	0	118	fgsea_msigdb_C5_GO_BP_entrez:GOBP_SPINAL_CORD_DEVELOPMENT	evidence_perturb	True	4134	True	False	1		0.875	56	64	computed	0.875	7d9a1072a6bb	0.875	1.0	False	64	0.1	0.05	0.6	0.8	0.8	0.0		False	0.8600543478260869	0.8991477272727273	0.9516000776567475	0.875	True	ok	off		Me824fa39e3f0	False	0.453125	3386	3386	term_survival:min	1
119	GOBP_METHYLATION	GOBP_METHYLATION	fgsea_msigdb_C5_GO_BP_entrez	-1.42205245440334	0.649737836597642	down	['6636', '6894', '6839', '4297', '3028', '10498', '1544', '8731', '2091', '11180', '207', '6632', '9718', '6637', '4507', '4837', '5110']		False		False	False	6636,6894,6839,4297,3028,10498,1544,8731,2091,11180,207,6632,9718,6637,4507,4837,5110	True		qval	True	missing	False	42	True	18	0	119	fgsea_msigdb_C5_GO_BP_entrez:GOBP_METHYLATION	evidence_perturb	True	4134	True	False	1		0.890625	57	64	computed	0.890625	03fefed290ff	0.890625	1.0	False	64	0.1	0.05	0.6	0.8	0.8	0.0		False	0.8462171052631579	0.8932291666666667	0.9410768515191165	0.890625	True	ok	off		Me824fa39e3f0	False	0.453125	3386	3386	term_survival:min	1
120	GOBP_NEPHRON_EPITHELIUM_DEVELOPMENT	GOBP_NEPHRON_EPITHELIUM_DEVELOPMENT	fgsea_msigdb_C5_GO_BP_entrez	1.41658911654087	0.649737836597642	up	['2303', '2302', '5800', '2138', '10409', '3237', '6928', '4851', '9953', '7482', '7422', '1909', '3280', '5311', '4643', '6608', '38', '4609', '182', '652', '2253', '7040', '650', '6580', '6943', '9356', '2625', '596', '1499', '4208', '2246', '8842', '4070']		False		False	False	2303,2302,5800,2138,10409,3237,6928,4851,9953,7482,7422,1909,3280,5311,4643,6608,38,4609,182,652,2253,7040,650,6580,6943,9356,2625,596,1499,4208,2246,8842,4070	True		qval	True	missing	False	42	True	34	0	120	fgsea_msigdb_C5_GO_BP_entrez:GOBP_NEPHRON_EPITHELIUM_DEVELOPMENT	evidence_perturb	True	4134	True	False	1		0.953125	61	64	computed	0.953125	9248ad5687c8	0.953125	1.0	False	64	0.1	0.05	0.6	0.8	0.8	0.0		False	0.84765625	0.8975183823529411	0.9383222924755107	0.953125	True	ok	off		Me824fa39e3f0	False	0.453125	3386	3386	term_survival:min	1
121	GOBP_NUCLEOBASE_CONTAINING_COMPOUND_TRANSPORT	GOBP_NUCLEOBASE_CONTAINING_COMPOUND_TRANSPORT	fgsea_msigdb_C5_GO_BP_entrez	1.405211672827	0.649737836597642	up	['9804', '1378', '3837', '10189', '10657', '6830', '4928', '8563', '11046', '2733', '9939', '8087', '4927', '8106', '7884', '1977', '677', '7355', '9513', '9984', '10073', '3800', '10057']		False		False	False	9804,1378,3837,10189,10657,6830,4928,8563,11046,2733,9939,8087,4927,8106,7884,1977,677,7355,9513,9984,10073,3800,10057	True		qval	True	missing	False	42	True	23	0	121	fgsea_msigdb_C5_GO_BP_entrez:GOBP_NUCLEOBASE_CONTAINING_COMPOUND_TRANSPORT	evidence_perturb	True	4134	True	False	1		0.9375	60	64	computed	0.9375	79246ef71f30	0.9375	1.0	False	64	0.1	0.05	0.6	0.8	0.8	0.0		False	0.865234375	0.9028532608695652	0.9538536182146737	0.9375	True	ok	off		Me824fa39e3f0	False	0.453125	3386	3386	term_survival:min	0
122	GOBP_INORGANIC_ANION_TRANSMEMBRANE_TRANSPORT	GOBP_INORGANIC_ANION_TRANSMEMBRANE_TRANSPORT	fgsea_msigdb_C5_GO_BP_entrez	-1.38015942271024	0.649737836597642	down	['6561', '5250', '9022', '6575', '10723', '2554', '5349', '6530', '6574', '2561', '5348', '1364', '2563', '1180', '9635', '2570', '2567', '6523', '8884', '9481', '7351', '6508', '2556', '7421', '1179', '5172', '6528', '6568', '2562']		False		False	False	6561,5250,9022,6575,10723,2554,5349,6530,6574,2561,5348,1364,2563,1180,9635,2570,2567,6523,8884,9481,7351,6508,2556,7421,1179,5172,6528,6568,2562	True		qval	True	missing	False	42	True	29	0	122	fgsea_msigdb_C5_GO_BP_entrez:GOBP_INORGANIC_ANION_TRANSMEMBRANE_TRANSPORT	evidence_perturb	True	4134	True	False	1		0.953125	61	64	computed	0.953125	5faa80cc5f9f	0.953125	1.0	False	64	0.1	0.05	0.6	0.8	0.8	0.0		False	0.88125	0.9116379310344828	0.9634188532572153	0.953125	True	ok	off		Me824fa39e3f0	False	0.453125	3386	3386	term_survival:min	0
123	GOBP_REGULATION_OF_JNK_CASCADE	GOBP_REGULATION_OF_JNK_CASCADE	fgsea_msigdb_C5_GO_BP_entrez	-1.36285857421113	0.649737836597642	down	['177', '2218', '2185', '1647', '5911', '3265', '6386', '2324', '6366', '3553', '7148', '5071', '9344', '4615', '5048', '6363', '5345', '4188', '2150', '3146', '7098', '7474', '9479']		False		False	False	177,2218,2185,1647,5911,3265,6386,2324,6366,3553,7148,5071,9344,4615,5048,6363,5345,4188,2150,3146,7098,7474,9479	True		qval	True	missing	False	42	True	26	0	123	fgsea_msigdb_C5_GO_BP_entrez:GOBP_REGULATION_OF_JNK_CASCADE	evidence_perturb	True	4134	True	False	1		0.953125	61	64	computed	0.953125	1c7f45314ddf	0.953125	1.0	False	64	0.1	0.05	0.6	0.8	0.8	0.0		False	0.875	0.9086538461538461	0.9591900626613512	0.953125	True	ok	off		Me824fa39e3f0	False	0.453125	3386	3386	term_survival:min	3
124	GOBP_NEGATIVE_REGULATION_OF_CELL_PROJECTION_ORGANIZATION	GOBP_NEGATIVE_REGULATION_OF_CELL_PROJECTION_ORGANIZATION	fgsea_msigdb_C5_GO_BP_entrez	-1.34213399360563	0.649737836597642	down	['10505', '348', '567', '10498', '4117', '2258', '3675', '3196', '9037', '9529', '6696', '6366', '10413', '1020', '5217', '7225', '112', '5909', '1716', '207', '5770', '1948', '2904', '5048', '1072']		False		False	False	10505,348,567,10498,4117,2258,3675,3196,9037,9529,6696,6366,10413,1020,5217,7225,112,5909,1716,207,5770,1948,2904,5048,1072	True		qval	True	missing	False	42	True	26	0	124	fgsea_msigdb_C5_GO_BP_entrez:GOBP_NEGATIVE_REGULATION_OF_CELL_PROJECTION_ORGANIZATION	evidence_perturb	True	4134	True	False	1		0.953125	61	64	computed	0.953125	93828ab8a1b3	0.953125	1.0	False	64	0.1	0.05	0.6	0.8	0.8	0.0		False	0.8674768518518519	0.9008413461538463	0.9588899817975904	0.953125	True	ok	off		Me824fa39e3f0	False	0.453125	3386	3386	term_survival:min	1
125	GOBP_SEQUESTERING_OF_CALCIUM_ION	GOBP_SEQUESTERING_OF_CALCIUM_ION	fgsea_msigdb_C5_GO_BP_entrez	-1.33820151312844	0.649737836597642	down	['3710', '2815', '7184', '9002', '2185', '5330', '6366', '2852', '808', '356', '5663', '779', '5027', '540', '2812', '5031', '5587', '2811', '6363', '1649', '309', '1729', '7070', '1756', '5788', '805']		False		False	False	3710,2815,7184,9002,2185,5330,6366,2852,808,356,5663,779,5027,540,2812,5031,5587,2811,6363,1649,309,1729,7070,1756,5788,805	True		qval	True	missing	False	42	True	28	0	125	fgsea_msigdb_C5_GO_BP_entrez:GOBP_SEQUESTERING_OF_CALCIUM_ION	evidence_perturb	True	4134	True	False	1		0.96875	62	64	computed	0.96875	39ccf3efce0d	0.96875	1.0	False	64	0.1	0.05	0.6	0.8	0.8	0.0		False	0.8685344827586207	0.8995535714285714	0.9617063416959173	0.96875	True	ok	off		Me824fa39e3f0	False	0.453125	3386	3386	term_survival:min	2
126	GOBP_RESPONSE_TO_STARVATION	GOBP_RESPONSE_TO_STARVATION	fgsea_msigdb_C5_GO_BP_entrez	-1.31843163727293	0.649737836597642	down	['6667', '5287', '6839', '1965', '4780', '5105', '9463', '3607', '8792', '7157', '5062', '2752', '7532', '8644', '10226', '632', '6720', '2629', '6721', '213', '5019', '7248', '5583', '8493', '7494', '8131', '5587', '5289', '1649', '5828', '5595', '3171', '3158', '3060', '9474', '3312', '7351', '5563']		False		False	False	6667,5287,6839,1965,4780,5105,9463,3607,8792,7157,5062,2752,7532,8644,10226,632,6720,2629,6721,213,5019,7248,5583,8493,7494,8131,5587,5289,1649,5828,5595,3171,3158,3060,9474,3312,7351,5563	True		qval	True	missing	False	42	True	40	0	126	fgsea_msigdb_C5_GO_BP_entrez:GOBP_RESPONSE_TO_STARVATION	evidence_perturb	True	4134	True	False	1		1.0	64	64	computed	1.0	9fa52368cf74	1.0	1.0	False	64	0.1	0.05	0.6	0.8	0.8	0.0		False	0.8627232142857142	0.9058593749999999	0.9475757777862546	1.0	True	ok	off		Me824fa39e3f0	False	0.453125	3386	3386	term_survival:min	2
127	GOBP_ATP_METABOLIC_PROCESS	GOBP_ATP_METABOLIC_PROCESS	fgsea_msigdb_C5_GO_BP_entrez	-1.2765655200284	0.649737836597642	down	['669', '4719', '5214', '4622', '526', '2027', '10632', '4700', '5209', '4716', '3101', '4698', '3099', '5224', '142', '5663', '1353', '5027', '5230', '1497', '7167', '5071', '4509', '3948', '3304', '226', '4704', '4726', '405', '539', '5232', '6392', '10165', '4706', '5223', '368', '6390', '3643', '5167', '4710', '4967', '3312', '351', '4694', '2821', '7351', '5563', '4722', '6389', '3692', '402', '10476', '2203']		False		False	False	669,4719,5214,4622,526,2027,10632,4700,5209,4716,3101,4698,3099,5224,142,5663,1353,5027,5230,1497,7167,5071,4509,3948,3304,226,4704,4726,405,539,5232,6392,10165,4706,5223,368,6390,3643,5167,4710,4967,3312,351,4694,2821,7351,5563,4722,6389,3692,402,10476,2203	True		qval	True	missing	False	42	True	54	0	127	fgsea_msigdb_C5_GO_BP_entrez:GOBP_ATP_METABOLIC_PROCESS	evidence_perturb	True	4134	True	False	1		0.984375	63	64	computed	0.984375	4179a6f84b41	0.984375	1.0	False	64	0.1	0.05	0.6	0.8	0.8	0.0		False	0.8492324561403508	0.896412037037037	0.9415110040841748	0.984375	True	ok	off		Me824fa39e3f0	False	0.453125	3386	3386	term_survival:min	1
128	GOBP_FATTY_ACID_METABOLIC_PROCESS	GOBP_FATTY_ACID_METABOLIC_PROCESS	fgsea_msigdb_C5_GO_BP_entrez	-1.25500878229056	0.649737836597642	down	['2052', '10455', '10062', '3028', '2944', '5577', '2182', '9444', '2946', '11057', '7923', '5105', '1544', '8529', '5322', '4023', '1907', '3553', '1646', '1622', '7148', '33', '8644', '549', '313', '10998', '11019', '551', '5230', '9200', '9536', '4259', '207', '4726', '341', '1557', '5825', '32', '7494', '4051', '9663', '1548', '4706', '1545', '5828', '10728', '1432', '231', '11332', '37', '344', '10478', '634', '2169', '873']		False		False	False	2052,10455,10062,3028,2944,5577,2182,9444,2946,11057,7923,5105,1544,8529,5322,4023,1907,3553,1646,1622,7148,33,8644,549,313,10998,11019,551,5230,9200,9536,4259,207,4726,341,1557,5825,32,7494,4051,9663,1548,4706,1545,5828,10728,1432,231,11332,37,344,10478,634,2169,873	True		qval	True	missing	False	42	True	58	0	128	fgsea_msigdb_C5_GO_BP_entrez:GOBP_FATTY_ACID_METABOLIC_PROCESS	evidence_perturb	True	4134	True	False	1		0.96875	62	64	computed	0.96875	6f973f7ba611	0.96875	1.0	False	64	0.1	0.05	0.6	0.8	0.8	0.0		False	0.847592213114754	0.8914331896551724	0.9450525747913652	0.96875	True	ok	off		Me824fa39e3f0	False	0.453125	3386	3386	term_survival:min	3
129	GOBP_REGULATION_OF_TRANS_SYNAPTIC_SIGNALING	GOBP_REGULATION_OF_TRANS_SYNAPTIC_SIGNALING	fgsea_msigdb_C5_GO_BP_entrez	-1.23473467294443	0.649737836597642	down	['3710', '673', '4887', '348', '2901', '4983', '4297', '5577', '2900', '10814', '5999', '5906', '43', '2916', '9211', '9463', '5023', '4744', '5582', '5413', '3265', '627', '375', '5579', '2852', '3553', '9215', '6572', '774', '7532', '1020', '808', '148', '766', '8878', '3745', '4915', '632', '6343', '5327', '6861', '10874', '575', '10211', '5663', '5071', '9465', '5340', '9187', '114', '5367', '794', '2904', '2893', '5048', '9783', '1072', '1816', '760']		False		False	False	3710,673,4887,348,2901,4983,4297,5577,2900,10814,5999,5906,43,2916,9211,9463,5023,4744,5582,5413,3265,627,375,5579,2852,3553,9215,6572,774,7532,1020,808,148,766,8878,3745,4915,632,6343,5327,6861,10874,575,10211,5663,5071,9465,5340,9187,114,5367,794,2904,2893,5048,9783,1072,1816,760	True		qval	True	missing	False	42	True	64	0	129	fgsea_msigdb_C5_GO_BP_entrez:GOBP_REGULATION_OF_TRANS_SYNAPTIC_SIGNALING	evidence_perturb	True	4134	True	False	1		0.984375	63	64	computed	0.984375	a431634c3d9d	0.984375	1.0	False	64	0.1	0.05	0.6	0.8	0.8	0.0		False	0.865205223880597	0.90576171875	0.9507045816320058	0.984375	True	ok	off		Me824fa39e3f0	False	0.453125	3386	3386	term_survival:min	5
