claim_id	human_label	rater_id	label_version	cancer	variant	gate_mode	tau	entity	direction	term_name	module_id_effective	gene_symbols_str	term_ids_str	term_survival_agg	context_score	status	abstain_reason	fail_reason	audit_notes	claim_json	_src
c_01fe84e4a740		R1	v1	UCEC	ours	hard	0.2	HALLMARK_INFLAMMATORY_RESPONSE	down	HALLMARK_INFLAMMATORY_RESPONSE	M83d0e2ab717a	ADM;TAPBP;CCL7;PLAUR;C3AR1;CD14;TIMP1;SEMA4D;ATP2B1;SERPINE1	'fgsea_msigdb_H_entrez:HALLMARK_INFLAMMATORY_RESPONSE	1		PASS			context_missing(hard): context_evaluated=False	"{""claim_id"":""c_01fe84e4a740"",""entity"":""HALLMARK_INFLAMMATORY_RESPONSE"",""direction"":""down"",""context_keys"":[""disease"",""tissue"",""perturbation"",""comparison""],""evidence_ref"":{""module_id"":""M83d0e2ab717a"",""gene_ids"":[""133"",""6892"",""6354"",""5329"",""719"",""929"",""7076"",""10507"",""490"",""5054""],""term_ids"":[""fgsea_msigdb_H_entrez:HALLMARK_INFLAMMATORY_RESPONSE""],""gene_set_hash"":""4b8fc68d40b2""}}"	/work/paper/source_data/PANCAN_TP53_v1/out/UCEC/ours/gate_hard/tau_0.20/audit_log.tsv
c_f4bf3e5c5820		R1	v1	UCEC	ours	hard	0.2	HALLMARK_PI3K_AKT_MTOR_SIGNALING	down	HALLMARK_PI3K_AKT_MTOR_SIGNALING	M70c1417a3b4b	HSP90B1;HRAS;ARF1;PRKCB;CDK4;SQSTM1;FASLG;CAMK4;RPS6KA3;AKT1	'fgsea_msigdb_H_entrez:HALLMARK_PI3K_AKT_MTOR_SIGNALING	1		PASS			context_missing(hard): context_evaluated=False	"{""claim_id"":""c_f4bf3e5c5820"",""entity"":""HALLMARK_PI3K_AKT_MTOR_SIGNALING"",""direction"":""down"",""context_keys"":[""disease"",""tissue"",""perturbation"",""comparison""],""evidence_ref"":{""module_id"":""M70c1417a3b4b"",""gene_ids"":[""7184"",""3265"",""375"",""5579"",""1019"",""8878"",""356"",""814"",""6197"",""207""],""term_ids"":[""fgsea_msigdb_H_entrez:HALLMARK_PI3K_AKT_MTOR_SIGNALING""],""gene_set_hash"":""0dda949d67fb""}}"	/work/paper/source_data/PANCAN_TP53_v1/out/UCEC/ours/gate_hard/tau_0.20/audit_log.tsv
c_f8113ee018b0		R1	v1	UCEC	ours	hard	0.2	HALLMARK_TNFA_SIGNALING_VIA_NFKB	down	HALLMARK_TNFA_SIGNALING_VIA_NFKB	M262e591f2ddc	EIF1;CEBPD;EGR3;EGR2;PLAUR;EHD1;NFE2L2;GADD45A;DUSP1;PFKFB3	'fgsea_msigdb_H_entrez:HALLMARK_TNFA_SIGNALING_VIA_NFKB	1		PASS			context_missing(hard): context_evaluated=False	"{""claim_id"":""c_f8113ee018b0"",""entity"":""HALLMARK_TNFA_SIGNALING_VIA_NFKB"",""direction"":""down"",""context_keys"":[""disease"",""tissue"",""perturbation"",""comparison""],""evidence_ref"":{""module_id"":""M262e591f2ddc"",""gene_ids"":[""10209"",""1052"",""1960"",""1959"",""5329"",""10938"",""4780"",""1647"",""1843"",""5209""],""term_ids"":[""fgsea_msigdb_H_entrez:HALLMARK_TNFA_SIGNALING_VIA_NFKB""],""gene_set_hash"":""a39438e390ad""}}"	/work/paper/source_data/PANCAN_TP53_v1/out/UCEC/ours/gate_hard/tau_0.20/audit_log.tsv
c_6bfa0fd2e301		R1	v1	UCEC	ours	hard	0.2	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	down	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	M96d3828b48b5	OXTR;SERPINE2;PLAUR;QSOX1;ECM2;RGS4;GADD45A;TIMP1;LOXL2;SERPINE1	'fgsea_msigdb_H_entrez:HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	1		PASS			context_missing(hard): context_evaluated=False	"{""claim_id"":""c_6bfa0fd2e301"",""entity"":""HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION"",""direction"":""down"",""context_keys"":[""disease"",""tissue"",""perturbation"",""comparison""],""evidence_ref"":{""module_id"":""M96d3828b48b5"",""gene_ids"":[""5021"",""5270"",""5329"",""5768"",""1842"",""5999"",""1647"",""7076"",""4017"",""5054""],""term_ids"":[""fgsea_msigdb_H_entrez:HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION""],""gene_set_hash"":""4955fd862459""}}"	/work/paper/source_data/PANCAN_TP53_v1/out/UCEC/ours/gate_hard/tau_0.20/audit_log.tsv
c_151f0e99884b		R1	v1	UCEC	ours	hard	0.2	HALLMARK_ALLOGRAFT_REJECTION	down	HALLMARK_ALLOGRAFT_REJECTION	M85c76d324efa	TAPBP;CD3D;IL2;CCL7;IGSF6;B2M;EIF3D;MMP9;ACHE;TIMP1	'fgsea_msigdb_H_entrez:HALLMARK_ALLOGRAFT_REJECTION	1		PASS			context_missing(hard): context_evaluated=False	"{""claim_id"":""c_151f0e99884b"",""entity"":""HALLMARK_ALLOGRAFT_REJECTION"",""direction"":""down"",""context_keys"":[""disease"",""tissue"",""perturbation"",""comparison""],""evidence_ref"":{""module_id"":""M85c76d324efa"",""gene_ids"":[""6892"",""915"",""3558"",""6354"",""10261"",""567"",""8664"",""4318"",""43"",""7076""],""term_ids"":[""fgsea_msigdb_H_entrez:HALLMARK_ALLOGRAFT_REJECTION""],""gene_set_hash"":""3b5b4288763e""}}"	/work/paper/source_data/PANCAN_TP53_v1/out/UCEC/ours/gate_hard/tau_0.20/audit_log.tsv
c_13e149f4f10f		R1	v1	UCEC	ours	hard	0.2	HALLMARK_ESTROGEN_RESPONSE_LATE	down	HALLMARK_ESTROGEN_RESPONSE_LATE	Me578153f0d36	ADD3;EGR3;PRKAR2B;ABHD2;CLIC3;FLNB;CA12;FARP1;GPER1;LARGE1	'fgsea_msigdb_H_entrez:HALLMARK_ESTROGEN_RESPONSE_LATE	0.953125		PASS			context_missing(hard): context_evaluated=False	"{""claim_id"":""c_13e149f4f10f"",""entity"":""HALLMARK_ESTROGEN_RESPONSE_LATE"",""direction"":""down"",""context_keys"":[""disease"",""tissue"",""perturbation"",""comparison""],""evidence_ref"":{""module_id"":""Me578153f0d36"",""gene_ids"":[""120"",""1960"",""5577"",""11057"",""9022"",""2317"",""771"",""10160"",""2852"",""9215""],""term_ids"":[""fgsea_msigdb_H_entrez:HALLMARK_ESTROGEN_RESPONSE_LATE""],""gene_set_hash"":""30160f6985dc""}}"	/work/paper/source_data/PANCAN_TP53_v1/out/UCEC/ours/gate_hard/tau_0.20/audit_log.tsv
c_a7203b98d1ec		R1	v1	UCEC	ours	hard	0.2	HALLMARK_XENOBIOTIC_METABOLISM	down	HALLMARK_XENOBIOTIC_METABOLISM	M8d4999e65272	EPHX1;ADH1C;APOE;GSTT2;VNN1;ESR1;CYP1A2;CYP4F2;SERPINE1;XDH	'fgsea_msigdb_H_entrez:HALLMARK_XENOBIOTIC_METABOLISM	1		PASS			context_missing(hard): context_evaluated=False	"{""claim_id"":""c_a7203b98d1ec"",""entity"":""HALLMARK_XENOBIOTIC_METABOLISM"",""direction"":""down"",""context_keys"":[""disease"",""tissue"",""perturbation"",""comparison""],""evidence_ref"":{""module_id"":""M8d4999e65272"",""gene_ids"":[""2052"",""126"",""348"",""2953"",""8876"",""2099"",""1544"",""8529"",""5054"",""7498""],""term_ids"":[""fgsea_msigdb_H_entrez:HALLMARK_XENOBIOTIC_METABOLISM""],""gene_set_hash"":""a84701f8603c""}}"	/work/paper/source_data/PANCAN_TP53_v1/out/UCEC/ours/gate_hard/tau_0.20/audit_log.tsv
c_7c84b2c2cb71		R1	v1	UCEC	ours	hard	0.2	HALLMARK_MYOGENESIS	up	HALLMARK_MYOGENESIS	M42ff01f258ad	FHL1;LDB3;TNNT2;SPTAN1;SOD3;ITGA7;GSN;PTP4A3;RYR1;CDKN1A	'fgsea_msigdb_H_entrez:HALLMARK_MYOGENESIS	0.984375		PASS			context_missing(hard): context_evaluated=False	"{""claim_id"":""c_7c84b2c2cb71"",""entity"":""HALLMARK_MYOGENESIS"",""direction"":""up"",""context_keys"":[""disease"",""tissue"",""perturbation"",""comparison""],""evidence_ref"":{""module_id"":""M42ff01f258ad"",""gene_ids"":[""2273"",""11155"",""7139"",""6709"",""6649"",""3679"",""2934"",""11156"",""6261"",""1026""],""term_ids"":[""fgsea_msigdb_H_entrez:HALLMARK_MYOGENESIS""],""gene_set_hash"":""41ce4c39ca70""}}"	/work/paper/source_data/PANCAN_TP53_v1/out/UCEC/ours/gate_hard/tau_0.20/audit_log.tsv
c_8608ea1ee5eb		R1	v1	UCEC	ours	hard	0.2	HALLMARK_IL2_STAT5_SIGNALING	up	HALLMARK_IL2_STAT5_SIGNALING	M5607a2ec0189	IRF6;IRF8;EMP1;CST7;IFITM3;TNFSF10;PIM1;FLT3LG;PNP;NOP2	'fgsea_msigdb_H_entrez:HALLMARK_IL2_STAT5_SIGNALING	0.890625		PASS			context_missing(hard): context_evaluated=False	"{""claim_id"":""c_8608ea1ee5eb"",""entity"":""HALLMARK_IL2_STAT5_SIGNALING"",""direction"":""up"",""context_keys"":[""disease"",""tissue"",""perturbation"",""comparison""],""evidence_ref"":{""module_id"":""M5607a2ec0189"",""gene_ids"":[""3664"",""3394"",""2012"",""8530"",""10410"",""8743"",""5292"",""2323"",""4860"",""4839""],""term_ids"":[""fgsea_msigdb_H_entrez:HALLMARK_IL2_STAT5_SIGNALING""],""gene_set_hash"":""01ae4d43afce""}}"	/work/paper/source_data/PANCAN_TP53_v1/out/UCEC/ours/gate_hard/tau_0.20/audit_log.tsv
c_be26898cc931		R1	v1	UCEC	ours	hard	0.2	HALLMARK_PROTEIN_SECRETION	up	HALLMARK_PROTEIN_SECRETION	M0d844240ef57	GALC;COPE;BET1;PAM;AP3B1;GBF1;RAB9A;ATP1A1;ATP7A;KRT18	'fgsea_msigdb_H_entrez:HALLMARK_PROTEIN_SECRETION	0.984375		PASS			context_missing(hard): context_evaluated=False	"{""claim_id"":""c_be26898cc931"",""entity"":""HALLMARK_PROTEIN_SECRETION"",""direction"":""up"",""context_keys"":[""disease"",""tissue"",""perturbation"",""comparison""],""evidence_ref"":{""module_id"":""M0d844240ef57"",""gene_ids"":[""2581"",""11316"",""10282"",""5066"",""8546"",""8729"",""9367"",""476"",""538"",""3875""],""term_ids"":[""fgsea_msigdb_H_entrez:HALLMARK_PROTEIN_SECRETION""],""gene_set_hash"":""ca5a6147d566""}}"	/work/paper/source_data/PANCAN_TP53_v1/out/UCEC/ours/gate_hard/tau_0.20/audit_log.tsv
c_518469240a04		R1	v1	UCEC	ours	hard	0.2	HALLMARK_OXIDATIVE_PHOSPHORYLATION	up	HALLMARK_OXIDATIVE_PHOSPHORYLATION	M73b0f0f3aad8	IDH3B;MDH2;ATP5F1C;ETFDH;OPA1;IDH2;POLR2F;NDUFB6;NDUFB2;IDH3A	'fgsea_msigdb_H_entrez:HALLMARK_OXIDATIVE_PHOSPHORYLATION	0.984375		PASS			context_missing(hard): context_evaluated=False	"{""claim_id"":""c_518469240a04"",""entity"":""HALLMARK_OXIDATIVE_PHOSPHORYLATION"",""direction"":""up"",""context_keys"":[""disease"",""tissue"",""perturbation"",""comparison""],""evidence_ref"":{""module_id"":""M73b0f0f3aad8"",""gene_ids"":[""3420"",""4191"",""509"",""2110"",""4976"",""3418"",""5435"",""4712"",""4708"",""3419""],""term_ids"":[""fgsea_msigdb_H_entrez:HALLMARK_OXIDATIVE_PHOSPHORYLATION""],""gene_set_hash"":""997f4f943fe2""}}"	/work/paper/source_data/PANCAN_TP53_v1/out/UCEC/ours/gate_hard/tau_0.20/audit_log.tsv
c_8e966d3ea6dc		R1	v1	UCEC	ours	hard	0.2	HALLMARK_MITOTIC_SPINDLE	up	HALLMARK_MITOTIC_SPINDLE	M0505f79bb7b2	NEK2;KIF5B;LATS1;SPTAN1;GSN;KATNB1;SHROOM2;KATNA1;EPB41;NCK1	'fgsea_msigdb_H_entrez:HALLMARK_MITOTIC_SPINDLE	0.984375		PASS			context_missing(hard): context_evaluated=False	"{""claim_id"":""c_8e966d3ea6dc"",""entity"":""HALLMARK_MITOTIC_SPINDLE"",""direction"":""up"",""context_keys"":[""disease"",""tissue"",""perturbation"",""comparison""],""evidence_ref"":{""module_id"":""M0505f79bb7b2"",""gene_ids"":[""4751"",""3799"",""9113"",""6709"",""2934"",""10300"",""357"",""11104"",""2035"",""4690""],""term_ids"":[""fgsea_msigdb_H_entrez:HALLMARK_MITOTIC_SPINDLE""],""gene_set_hash"":""4c9c61e1fd4f""}}"	/work/paper/source_data/PANCAN_TP53_v1/out/UCEC/ours/gate_hard/tau_0.20/audit_log.tsv
c_a36800026b12		R1	v1	UCEC	ours	hard	0.2	HALLMARK_G2M_CHECKPOINT	down	HALLMARK_G2M_CHECKPOINT	Mb5799228738c	EFNA5;MEIS2;ILF3;SUV39H1;ODC1;CCNT1;CHMP1A;STAG1;CDK4;CHAF1A	'fgsea_msigdb_H_entrez:HALLMARK_G2M_CHECKPOINT	0.984375		PASS			context_missing(hard): context_evaluated=False	"{""claim_id"":""c_a36800026b12"",""entity"":""HALLMARK_G2M_CHECKPOINT"",""direction"":""down"",""context_keys"":[""disease"",""tissue"",""perturbation"",""comparison""],""evidence_ref"":{""module_id"":""Mb5799228738c"",""gene_ids"":[""1946"",""4212"",""3609"",""6839"",""4953"",""904"",""5119"",""10274"",""1019"",""10036""],""term_ids"":[""fgsea_msigdb_H_entrez:HALLMARK_G2M_CHECKPOINT""],""gene_set_hash"":""ec820c361177""}}"	/work/paper/source_data/PANCAN_TP53_v1/out/UCEC/ours/gate_hard/tau_0.20/audit_log.tsv
c_c94e47ff78d7		R1	v1	UCEC	ours	hard	0.9	HALLMARK_APICAL_JUNCTION	down	HALLMARK_APICAL_JUNCTION	M30fa3ce54ba8	SYMPK;TJP1;CLDN11;SKAP2;MMP9;ITGA3;HRAS;CDH6;MADCAM1;GNAI1	'fgsea_msigdb_H_entrez:HALLMARK_APICAL_JUNCTION	0.984375		PASS			context_missing(hard): context_evaluated=False	"{""claim_id"":""c_c94e47ff78d7"",""entity"":""HALLMARK_APICAL_JUNCTION"",""direction"":""down"",""context_keys"":[""disease"",""tissue"",""perturbation"",""comparison""],""evidence_ref"":{""module_id"":""M30fa3ce54ba8"",""gene_ids"":[""8189"",""7082"",""5010"",""8935"",""4318"",""3675"",""3265"",""1004"",""8174"",""2770""],""term_ids"":[""fgsea_msigdb_H_entrez:HALLMARK_APICAL_JUNCTION""],""gene_set_hash"":""cb88ae35c613""}}"	/work/paper/source_data/PANCAN_TP53_v1/out/UCEC/ours/gate_hard/tau_0.90/audit_log.tsv
c_71d937870687		R1	v1	UCEC	ours	hard	0.9	HALLMARK_HYPOXIA	down	HALLMARK_HYPOXIA	Mbc4ede14c8d4	ADM;GLRX;PFKP;RBPJ;PRKCA;DTNA;PLAUR;ENO3;UGP2;PCK1	'fgsea_msigdb_H_entrez:HALLMARK_HYPOXIA	0.953125		PASS			context_missing(hard): context_evaluated=False	"{""claim_id"":""c_71d937870687"",""entity"":""HALLMARK_HYPOXIA"",""direction"":""down"",""context_keys"":[""disease"",""tissue"",""perturbation"",""comparison""],""evidence_ref"":{""module_id"":""Mbc4ede14c8d4"",""gene_ids"":[""133"",""2745"",""5214"",""3516"",""5578"",""1837"",""5329"",""2027"",""7360"",""5105""],""term_ids"":[""fgsea_msigdb_H_entrez:HALLMARK_HYPOXIA""],""gene_set_hash"":""c49e95adde8b""}}"	/work/paper/source_data/PANCAN_TP53_v1/out/UCEC/ours/gate_hard/tau_0.90/audit_log.tsv
c_b9e57fdc2e96		R1	v1	UCEC	ours	hard	0.9	HALLMARK_P53_PATHWAY	up	HALLMARK_P53_PATHWAY	M6d65a57ed6cb	ATF3;GPX2;XPC;SLC19A2;RRAD;CDKN1A;TRAF4;DGKA;CCND2;CDH13	'fgsea_msigdb_H_entrez:HALLMARK_P53_PATHWAY	0.96875		PASS			context_missing(hard): context_evaluated=False	"{""claim_id"":""c_b9e57fdc2e96"",""entity"":""HALLMARK_P53_PATHWAY"",""direction"":""up"",""context_keys"":[""disease"",""tissue"",""perturbation"",""comparison""],""evidence_ref"":{""module_id"":""M6d65a57ed6cb"",""gene_ids"":[""467"",""2877"",""7508"",""10560"",""6236"",""1026"",""9618"",""1606"",""894"",""1012""],""term_ids"":[""fgsea_msigdb_H_entrez:HALLMARK_P53_PATHWAY""],""gene_set_hash"":""2cb48c527285""}}"	/work/paper/source_data/PANCAN_TP53_v1/out/UCEC/ours/gate_hard/tau_0.90/audit_log.tsv
